time_ps,min_dist_A
9950.0,1.6967278015547314
10000.0,1.4509980716934001
10050.0,0.6519152737973984
10100.0,2.1874402593699775
10150.0,2.197517248096614
10200.0,1.1967877232476347
10250.0,3.111041338600513
10300.0,1.7590325193303065
10350.0,3.0316463064493675
10400.0,2.5119267944631574
10450.0,3.87537296750102
10500.0,3.113339735375897
10550.0,2.405179609862102
10600.0,1.8258707881831153
10650.0,2.4498538326359784
10700.0,3.375258852381325
10750.0,2.246548128640078
10800.0,0.8528765109333024
10850.0,2.178868458225482
10900.0,3.0154573979930444
10950.0,1.9820398677559703
11000.0,2.230042726255408
11050.0,2.3776410120656135
11100.0,2.253902974711812
11150.0,4.786064131351632
11200.0,4.494949943089435
11250.0,3.6359246380660677
11300.0,3.8295822094981053
11350.0,3.2292677913398626
11400.0,3.3527573140724645
11450.0,2.827169293157473
11500.0,3.5102401646931263
11550.0,3.6028044962312036
11600.0,4.016301651407828
11650.0,3.9913506683184354
11700.0,3.4143782087321606
11750.0,3.879044430052131
11800.0,4.0642475556960065
11850.0,4.239562311436187
11900.0,3.173039966564768
11950.0,2.4800205685177
12000.0,3.6095522590787583
12050.0,3.840846374939346
12100.0,3.895289716613198
12150.0,3.7813355564030218
12200.0,2.5810264089363315
12250.0,1.401066892377987
12300.0,0.34842217247220686
12350.0,2.664615998230013
12400.0,2.3942195460171836
12450.0,2.7048279543681804
12500.0,3.0600005455272736
12550.0,2.167642207963463
12600.0,1.8504826080209607
12650.0,1.6040534772882868
12700.0,1.4071940093207802
12750.0,3.1126492722380315
12800.0,2.76106367761797
12850.0,1.339846647243121
12900.0,2.993339623476115
12950.0,3.020460364010574
13000.0,2.0590727265429467
13050.0,2.4025996573576545
13100.0,1.875469660423072
13150.0,1.3714527430382797
13200.0,1.6241246872688906
13250.0,2.8505941281690363
13300.0,3.06582526243773
13350.0,1.438364677106439
13400.0,2.3553328474497026
13450.0,1.9751913120052462
13500.0,2.5299957293491504
13550.0,2.167228946134458
13600.0,1.0478993865944206
13650.0,2.185791859596793
13700.0,0.8786893395621093
13750.0,1.5744804576639426
13800.0,1.4937486342516604
13850.0,0.38209741886924947
13900.0,3.33885846578022
13950.0,1.1485589965788032
14000.0,0.9036548764021451
14050.0,1.886319291632535
14100.0,1.1908778836226135
14150.0,2.3763815754467386
14200.0,1.8583310496723335
14250.0,2.923592796979983
14300.0,3.3733160331651693
14350.0,2.140112790144334
14400.0,3.591611813395766
14450.0,4.76834077427762
14500.0,3.156404128740602
14550.0,3.012253701684646
14600.0,2.2797115792693297
14650.0,3.140083866340448
14700.0,3.8384611105927036
14750.0,4.49224603189161
14800.0,3.4024847936499087
14850.0,3.2681597981452875
14900.0,2.806599070024503
14950.0,3.4959514374060303
15000.0,3.9497950278240492
15050.0,2.3821182351833174
15100.0,2.011089256797843
15150.0,2.9633733528607054
15200.0,3.1361567727067285
15250.0,3.4521177339104963
15300.0,3.321117548549383
15350.0,3.8050762747377793
15400.0,3.383646657586853
15450.0,3.806835422642721
15500.0,3.064864109138234
15550.0,3.2251818886339123
15600.0,3.885537093852009
15650.0,3.5347695653520987
15700.0,1.5542511361560958
15750.0,1.3829274283616806
15800.0,0.896660086280504
15850.0,3.661599653695264
15900.0,3.142784925608089
15950.0,2.7701767390702954
16000.0,2.4042837949012617
16050.0,3.3374217890491016
16100.0,3.455742569230157
16150.0,3.4100086057732333
16200.0,1.7941252627370283
16250.0,2.746430586454305
16300.0,3.358881271861129
16350.0,2.1348515750686734
16400.0,2.8560948682007683
16450.0,3.6632778236017596
16500.0,2.105107095138744
16550.0,2.786681904850226
16600.0,2.4012048373762087
16650.0,3.4200020345098427
16700.0,4.4564233262017705
16750.0,2.947692238430457
16800.0,3.4869142220095375
16850.0,3.567322643767468
16900.0,2.721226310303142
16950.0,2.6137505639475758
17000.0,0.5640043009537139
17050.0,2.8117059425982434
17100.0,2.6284203006774502
17150.0,3.8591449308372736
17200.0,3.861685016862242
17250.0,2.7584033195490014
17300.0,2.9506592218957017
17350.0,2.2157789685391616
17400.0,3.190643849709188
17450.0,3.624482625731158
17500.0,3.976380351769243
17550.0,3.9238013870292363
17600.0,3.9646005990762596
17650.0,3.472421874121819
17700.0,2.9650448141858985
17750.0,4.0823247431136505
17800.0,3.4712666541916875
17850.0,3.733549414739906
17900.0,3.339351363105298
17950.0,3.9688024118403926
18000.0,3.823228323133655
18050.0,3.2885488501923
18100.0,3.0780484335804847
18150.0,3.0140004403173153
18200.0,2.73057943546599
18250.0,3.9157277130782293
18300.0,2.915149500894031
18350.0,4.598804652602073
18400.0,3.4093284621405684
18450.0,3.3017699328335293
18500.0,2.8068671859678496
18550.0,2.452937647108044
18600.0,1.5008660280859567
18650.0,1.6816931920537177
18700.0,1.2019123251458845
18750.0,1.3669620461586909
18800.0,3.759224517476874
18850.0,1.9846126095787
18900.0,2.07482439074816
18950.0,3.1830956406744515
19000.0,2.370670572054682
19050.0,4.665041928613553
19100.0,3.8094366138681943
19150.0,3.7547812764685258
19200.0,3.837930891968029
19250.0,3.4096463769043677
19300.0,4.516433723742235
19350.0,4.465433397950826
19400.0,3.8598193083881065
19450.0,1.4389203962512915
19500.0,3.236803086849459
19550.0,3.794643810584129
19600.0,3.170736895578335
19650.0,3.708446565721667
19700.0,3.538203106030309
19750.0,3.663127482647857
19800.0,3.0054761974548
19850.0,2.839024931398375
19900.0,3.655762089341849
19950.0,2.5818765744163468
20000.0,3.3465654340634905
20050.0,2.5794561371786453
20100.0,3.793729387558212
20150.0,3.421501823083614
20200.0,2.9223250781418946
20250.0,3.0911949415064686
20300.0,2.248130940958448
20350.0,4.070501491768367
20400.0,2.8658296586842993
20450.0,3.078601751632841
20500.0,3.0074240496035434
20550.0,2.532071913364345
20600.0,3.367964737739596
20650.0,3.7242578975182106
20700.0,4.024868592580134
20750.0,2.8242314255669454
20800.0,3.4585699541830714
20850.0,3.6939662626067307
20900.0,4.31843484076176
20950.0,2.8657492986997997
21000.0,2.4358354499107917
21050.0,2.638388905073596
21100.0,1.7249064978131685
21150.0,2.2128017841305225
21200.0,2.6360756490094803
21250.0,3.0279535736713408
21300.0,2.9856449737782533
21350.0,2.9612288527549797
21400.0,2.6618379791130726
21450.0,2.477272263121893
21500.0,2.229660782955834
21550.0,3.335595959631325
21600.0,2.6546908676799306
21650.0,3.2953487187467196
21700.0,2.7724537141634737
21750.0,3.2850726969982786
21800.0,3.2848252257841364
21850.0,2.3779404321546407
21900.0,3.4960941685623657
21950.0,3.625866715150684
22000.0,4.086798383781972
22050.0,3.6432666243631497
22100.0,2.2464372590643236
22150.0,3.5026012227988677
22200.0,3.288187946938842
22250.0,1.5933928636330092
22300.0,2.0211330061713766
22350.0,1.2977286852869354
22400.0,2.989108012678992
22450.0,2.438562954956481
22500.0,2.975934790176862
22550.0,2.75778537356724
22600.0,2.9494733814993506
22650.0,2.6876352737833864
22700.0,2.846996049372109
22750.0,3.055894211982475
22800.0,2.7038429140665183
22850.0,1.9408732047755102
22900.0,2.8880939674057737
22950.0,3.469534707663933
23000.0,3.978518710117013
23050.0,3.1500640184512463
23100.0,2.47196058539908
23150.0,2.902169552837235
23200.0,3.6759200740983164
23250.0,3.620123042762138
23300.0,1.709876381509946
23350.0,2.4506253250347454
23400.0,2.4055939180251156
23450.0,3.807544109372747
23500.0,2.7768661937820855
23550.0,3.2444437913424604
23600.0,3.16369809389708
23650.0,3.3462046230128974
23700.0,3.699162172469304
23750.0,3.5252512602345822
23800.0,2.9317059359427984
23850.0,3.1812735328697554
23900.0,3.3121130601160194
23950.0,2.566983739251061
24000.0,2.8760232617846473
24050.0,3.9318280918177075
24100.0,3.7664923441146474
24150.0,2.766838383628558
24200.0,3.827664260781221
24250.0,3.948911218790267
24300.0,3.0730610451170044
24350.0,3.008848855554261
24400.0,3.909102967926098
24450.0,3.1958215603500904
24500.0,2.918938865685224
24550.0,3.378546515808431
24600.0,4.59008791770792
24650.0,3.8999054992240016
24700.0,4.293448467927498
24750.0,4.276197975469722
24800.0,2.986818876248905
24850.0,3.82065131582189
24900.0,3.0940102370465588
24950.0,4.647029044767214
25000.0,4.716579028680372
25050.0,3.9608313922717473
25100.0,3.2399058076409006
25150.0,4.017969913596693
25200.0,2.7924692811719454
25250.0,3.302135066306077
25300.0,3.6859968239379906
25350.0,4.271462888968255
25400.0,3.03802532611301
25450.0,2.79994713869762
25500.0,3.1244031475975977
25550.0,3.250612778872339
25600.0,3.6786294014343874
25650.0,4.34236384238857
25700.0,2.8964309034102205
25750.0,3.003015798821874
25800.0,3.8320468427194854
25850.0,2.8734292886871984
25900.0,3.0646017421363054
25950.0,3.671796413309561
26000.0,2.8601742249900077
26050.0,4.468490197461175
26100.0,4.564360556135532
26150.0,3.074313899225677
26200.0,3.513874075269232
26250.0,3.5128454515603678
26300.0,3.1412860370124807
26350.0,2.289193203663736
26400.0,1.9373402254318695
26450.0,3.663672105737629
26500.0,3.7559944792601287
26550.0,4.1011463799346455
26600.0,3.541339752645714
26650.0,2.9572079625484595
26700.0,2.6391083361814434
26750.0,3.358585461367223
26800.0,3.3410460628312566
26850.0,3.0826917825346407
26900.0,2.518983696562868
26950.0,2.7385199655252817
27000.0,2.2219562990644657
27050.0,2.3570089550092055
27100.0,2.368012345981065
27150.0,2.8390132844795475
27200.0,2.639751314534782
27250.0,2.68344635581701
27300.0,2.721836831949766
27350.0,2.1772004551529203
27400.0,2.1563631671814463
27450.0,2.4892928410155335
27500.0,2.7652304190889447
27550.0,3.17354474841199
27600.0,2.3360013930960206
27650.0,2.3159392907918397
27700.0,2.984357276618995
27750.0,3.4622832470259057
27800.0,2.9338031529058908
27850.0,3.045469795158758
27900.0,2.774471233407494
27950.0,3.097160028829348
28000.0,2.2713407648905792
28050.0,2.9209908338112336
28100.0,3.238733034498274
28150.0,3.045881715600819
28200.0,3.010665765686637
28250.0,2.392280607144235
28300.0,2.663851138294483
28350.0,3.5672238392369042
28400.0,2.80718594976394
28450.0,4.020905065806384
28500.0,3.8115980246283265
28550.0,2.7461408929848945
28600.0,2.816538152469233
28650.0,1.8882217729035913
28700.0,1.8577904668507454
28750.0,3.0902540972816634
28800.0,3.9808332765224304
28850.0,3.068059414047764
28900.0,3.168165394447479
28950.0,3.1887562408512213
29000.0,2.6231638469894687
29050.0,3.0817015775457937
29100.0,2.1678746692777033
29150.0,3.7132447095822028
29200.0,2.314946447301883
29250.0,4.5912264938481675
29300.0,2.6817314134854566
29350.0,3.538429990133117
29400.0,3.68408500046869
29450.0,3.4796689167642882
29500.0,3.8696526506109983
29550.0,2.849366052092705
29600.0,2.981906397830237
29650.0,2.829640755117824
29700.0,3.6972144657727424
29750.0,3.1184795934913603
29800.0,3.1876776820326875
29850.0,1.7864464310044255
29900.0,3.846102259954083
29950.0,3.35059361633649
30000.0,3.4091891661041984
30050.0,3.623875236760442
30100.0,3.417289818287663
30150.0,3.7084508477888174
30200.0,3.617443542678126
30250.0,3.57202873053264
30300.0,2.3787617060261064
30350.0,3.0272245848537587
30400.0,2.657740828193632
30450.0,2.7612477812954856
30500.0,3.6075712843863132
30550.0,3.034569996975844
30600.0,4.360889655526325
30650.0,3.7898887171109794
30700.0,3.754792912411156
30750.0,3.1770879259531193
30800.0,3.3176476686765155
30850.0,2.378003121621157
30900.0,3.044371109092583
30950.0,3.5221312651174213
31000.0,2.838906434365743
31050.0,1.5006986318617683
31100.0,2.9364090830855876
31150.0,2.279775835367035
31200.0,1.6708674296745902
31250.0,1.9631853447931835
31300.0,0.9885886024761801
31350.0,1.5990274964302973
31400.0,1.24213393408656
31450.0,1.9816384674393517
31500.0,3.043694511396488
31550.0,3.615713611626818
31600.0,2.3519341172361106
31650.0,3.2596022989421125
31700.0,3.0524220009761334
31750.0,3.7014726576393486
31800.0,3.1369739884912833
31850.0,3.558948990491984
31900.0,2.2617707193977608
31950.0,1.6857627993959887
32000.0,0.8119688318106949
32050.0,1.2098334521017846
32100.0,1.005730795798159
32150.0,1.7503112150129732
32200.0,2.727598526082201
32250.0,2.788744267997119
32300.0,0.7694772784157354
32350.0,0.7601308248452845
32400.0,2.2359967979223367
32450.0,3.223691857750815
32500.0,3.0732028767478137
32550.0,2.967163874713105
32600.0,2.835097550163411
32650.0,3.808767570560375
32700.0,2.843744365982872
32750.0,4.094750300472194
32800.0,3.1854940384045323
32850.0,3.1323144179172946
32900.0,3.095074418120807
32950.0,2.6067185773247115
33000.0,2.023586534542666
33050.0,3.2732097292713545
33100.0,3.205667466575648
33150.0,3.188055167172102
33200.0,3.6812111408193493
33250.0,3.04875184031637
33300.0,3.6663021614916556
33350.0,2.727120604597404
33400.0,3.2361392752907583
33450.0,2.7948162792337485
33500.0,3.4298191754750684
33550.0,3.958659173947781
33600.0,3.3580633599476655
33650.0,4.411961902348067
33700.0,2.6714417006427156
33750.0,3.507717593380278
33800.0,3.1595086505300016
33850.0,2.8898823861386824
33900.0,3.2736806694849547
33950.0,3.197575217433035
34000.0,2.7746167684423337
34050.0,2.785840118643855
34100.0,3.4053075221945193
34150.0,3.7650773857849225
34200.0,3.1538547668168246
34250.0,3.1845094800721587
34300.0,3.2437787252075942
34350.0,3.684197875966195
34400.0,3.526414741313855
34450.0,3.3477858825764337
34500.0,2.6428183348970187
34550.0,4.476718354619084
34600.0,3.6834078674653385
34650.0,3.492893022888325
34700.0,3.0402107612475215
34750.0,2.743627954781514
34800.0,2.7951569722352043
34850.0,2.6714403629293466
34900.0,2.695571329285994
34950.0,2.823579390912172
35000.0,2.317754353194403
35050.0,2.064899873321772
35100.0,2.084658333221025
35150.0,2.187848837991886
35200.0,3.0701469664571355
35250.0,3.007421419388119
35300.0,3.0623002017594674
35350.0,2.6483206556181504
35400.0,2.896028639136873
35450.0,1.947456249299885
35500.0,3.732559102661614
35550.0,3.298256872167508
35600.0,3.820601568343654
35650.0,4.013388717204753
35700.0,3.7944176357030863
35750.0,3.412139790399902
35800.0,3.081960356446246
35850.0,2.987255702805719
35900.0,3.6528428682273675
35950.0,2.661820367900383
36000.0,2.463899831644911
36050.0,2.8120078535420108
36100.0,3.483298705692138
36150.0,2.973026685712417
36200.0,3.0358197111104728
36250.0,3.767835233746288
36300.0,2.6037289361942837
36350.0,3.9318318170279585
36400.0,3.1273787757854548
36450.0,3.5711209791357237
36500.0,3.4933801270321787
36550.0,3.7273264952480756
36600.0,3.598190640882175
36650.0,3.5967353781270335
36700.0,3.4240611836003443
36750.0,2.800481926456406
36800.0,2.849523770351971
36850.0,3.1233615602335187
36900.0,3.5474781120167695
36950.0,2.5231736413942505
37000.0,3.0087341161139816
37050.0,3.2097944741791675
37100.0,3.1685958842935293
37150.0,2.5019552040751147
37200.0,3.0424301503123283
37250.0,3.4417096901780453
37300.0,3.528934962598507
37350.0,3.073986326786331
37400.0,3.225739574234805
37450.0,3.3770094323733297
37500.0,3.0076383350630564
37550.0,2.6366825431579737
37600.0,2.856760853037704
37650.0,3.1639542569266266
37700.0,2.6703728776240134
37750.0,3.339280883675613
37800.0,2.5948218829541747
37850.0,3.1444218376795336
37900.0,1.9978514200618664
37950.0,2.853559598185643
38000.0,2.630018409124774
38050.0,3.743873485433531
38100.0,3.1431830572610364
38150.0,2.9430223316087525
38200.0,3.210515593009436
38250.0,3.174112426697439
38300.0,2.6626674706230826
38350.0,3.724858064754203
38400.0,3.208611874496768
38450.0,2.527544665149286
38500.0,2.7273592059984946
38550.0,2.9502695960069056
38600.0,3.0952354383542406
38650.0,3.0169365342412964
38700.0,2.6265740066882692
38750.0,2.8835739239429437
38800.0,3.5192170633568374
38850.0,3.760266366817427
38900.0,2.999534313432974
38950.0,3.657716167369931
39000.0,3.5833762282095365
39050.0,2.7740382976036058
39100.0,2.50411716095245
39150.0,3.234685977282911
39200.0,3.185513445374116
39250.0,2.6712126069271185
39300.0,3.9430196950043674
39350.0,3.521546523915521
39400.0,3.0798683415867427
39450.0,3.3400300528311204
39500.0,3.324485380576657
39550.0,2.748488657746931
39600.0,2.790952273601118
39650.0,3.161313627971081
39700.0,3.15952660262117
39750.0,2.852381341135615
39800.0,2.7876890372654812
39850.0,3.411553596251008
39900.0,3.8200528110255916
39950.0,2.8857432103995473
40000.0,3.4469355786712765
40050.0,2.297606506869243
40100.0,2.4299153273210683
40150.0,3.080551132836246
40200.0,3.435958140980758
40250.0,1.268303682949624
40300.0,1.3676266883957968
40350.0,1.2685008486727467
40400.0,2.1117771868674784
40450.0,2.5297828219267267
40500.0,2.173544830072107
40550.0,1.9731448443553572
40600.0,1.6381412057942886
40650.0,2.7063214116045833
40700.0,1.1157954327107817
40750.0,1.1747339942871486
40800.0,1.5356120138969143
40850.0,1.6451428559499912
40900.0,3.0937487980441762
40950.0,1.8908429884790685
41000.0,2.040615217904925
41050.0,1.6484241733419251
41100.0,0.7756962814693082
41150.0,0.9285470190926516
41200.0,0.7675311650914087
41250.0,0.4276699152410199
41300.0,1.1946942386049375
41350.0,0.9673176769696799
41400.0,1.0738243608601
41450.0,1.884487411467701
41500.0,1.4042069425472778
41550.0,1.5515790493645987
41600.0,1.1146731293710221
41650.0,1.6782729809023325
41700.0,0.5514535347462509
41750.0,0.5734964526278068
41800.0,0.43738172931061703
41850.0,1.0294158405036598
41900.0,0.4872360970844688
41950.0,0.36878346644762394
42000.0,0.753324006071973
42050.0,0.48836099664121574
42100.0,1.197745826672727
42150.0,0.43702913422159384
42200.0,1.0854457969594091
42250.0,0.44010670155737647
42300.0,2.556735085274669
42350.0,1.1707274889592212
42400.0,1.9444808667282452
42450.0,0.7415504173720265
42500.0,1.6830946349111042
42550.0,0.7643954532596966
42600.0,2.100971656900556
42650.0,1.6991120530533215
42700.0,2.350783090190187
42750.0,0.7057620255048168
42800.0,2.604685880796047
42850.0,2.209204891325331
42900.0,1.6705031115796685
42950.0,1.7102295249787014
43000.0,0.5386960456583513
43050.0,1.792594018924206
43100.0,0.843027558935349
43150.0,0.35622970578711105
43200.0,1.9773951826534633
43250.0,0.8570862793677329
43300.0,1.2705088471789618
43350.0,0.5094083159003218
43400.0,2.280456092465636
43450.0,0.9804574482682104
43500.0,0.7841577470273157
43550.0,2.1560577140633037
43600.0,0.9514702528864447
43650.0,0.293089964540561
43700.0,0.49738800171712927
43750.0,1.012070614813237
43800.0,1.3693063313747926
43850.0,0.8080800602850121
43900.0,2.3739594785927647
43950.0,1.3585629803592965
44000.0,1.1385060221769943
44050.0,2.1932816215171074
44100.0,1.7578932924186284
44150.0,2.771675529660779
44200.0,1.9574700052463687
44250.0,2.103542579043176
44300.0,1.6949336900383773
44350.0,1.884116119472096
44400.0,3.3064507684228133
44450.0,1.0863682332075029
44500.0,0.31827432722554355
44550.0,0.7495944745573282
44600.0,2.0702890535235476
44650.0,2.3159653109800384
44700.0,1.2869314096016784
44750.0,1.1280045436510895
44800.0,2.553054281322234
44850.0,0.5134211484197557
44900.0,1.4677858121815108
44950.0,2.470744931099144
45000.0,0.6844690311861169
45050.0,0.5492694955865326
45100.0,1.4940186357509984
45150.0,0.578616445492032
45200.0,0.9583806988232166
45250.0,1.2076837094321877
45300.0,2.374906366376434
45350.0,0.568330537821946
45400.0,0.38131784109077294
45450.0,2.6240391726523717
45500.0,1.1162022740055932
45550.0,2.1577318723389425
45600.0,1.53596827085247
45650.0,1.7549315549612245
45700.0,1.3414516522839681
45750.0,0.9435040342721306
45800.0,1.566935597712353
45850.0,2.418653158142284
45900.0,1.4840818121236052
45950.0,2.1708476479396976
46000.0,0.5128354585399214
46050.0,1.8754171411130942
46100.0,2.9415110741420802
46150.0,1.537688937370497
46200.0,1.064186758534908
46250.0,0.5948056867304579
46300.0,1.0159174849464632
46350.0,2.2808316035970493
46400.0,3.1734669621442158
46450.0,2.5880807707382343
46500.0,3.341989669249586
46550.0,0.9479925126874869
46600.0,2.6086546535752575
46650.0,2.400269597495087
46700.0,2.9751802195641748
46750.0,2.69659124105613
46800.0,3.122113769690047
46850.0,2.7413523762889374
46900.0,1.6690695248012823
46950.0,2.293709572088457
47000.0,2.2651721132821616
47050.0,2.202476361052472
47100.0,2.3865863359643713
47150.0,3.8318392440449864
47200.0,2.104041373192233
47250.0,1.967480406617489
47300.0,3.403260193832455
47350.0,3.4509524561579714
47400.0,3.0196333060061358
47450.0,1.7835327580829263
47500.0,1.721685738524185
47550.0,2.743808635951809
47600.0,1.9320671498968245
47650.0,2.7423712779019347
47700.0,2.0845593828095885
47750.0,1.773891904722173
47800.0,3.2419409582488337
47850.0,3.595854329558048
47900.0,2.7035348689006127
47950.0,3.49522630736809
48000.0,2.8936111629193966
48050.0,2.1335676454812975
48100.0,3.1019027717949386
48150.0,3.230154314638126
48200.0,3.4410886341689366
48250.0,3.687205051436772
48300.0,3.0959316674359822
48350.0,2.218312264264157
48400.0,2.694212098745019
48450.0,3.5986286145298148
48500.0,3.217248714094893
48550.0,4.001564749030808
48600.0,2.831429112174662
48650.0,3.3400749723534022
48700.0,2.9888638974532653
48750.0,3.0277703832504383
48800.0,3.3869499876108633
48850.0,3.8449211979672895
48900.0,2.494511307624053
48950.0,2.15601470495073
49000.0,2.711063896331458
49050.0,3.6286740006629428
49100.0,3.206147707260089
49150.0,3.2642610189823356
49200.0,2.5527624167640104
49250.0,3.383225690615634
49300.0,3.3328962438796004
49350.0,2.8818387503744263
49400.0,3.161547967846084
49450.0,1.2281670461406131
49500.0,0.6768297772686822
49550.0,0.4229627217892456
49600.0,0.594724229023044
49650.0,0.866543524973875
49700.0,0.5235476680032688
49750.0,3.8335630531381066
49800.0,2.712897303588286
49850.0,3.510131466140948
49900.0,3.0106805269105785
49950.0,2.8306035970543304
50000.0,3.4838064418426966
50050.0,2.909310607002578
50100.0,3.316546907910431
50150.0,3.4556175728928196
50200.0,3.1959016142181866
50250.0,3.915469228949443
50300.0,3.1595843686494476
50350.0,3.06140558261142
50400.0,3.4573676235620896
50450.0,2.693304484692637
50500.0,3.3536117546850814
50550.0,3.0255243892940173
50600.0,2.5432235411540756
50650.0,3.3498186815128617
50700.0,2.557031291782792
50750.0,4.014137022927588
50800.0,3.4050071082155093
50850.0,3.4235057214201334
50900.0,3.618192699156494
50950.0,3.052838407946774
51000.0,3.1326695065659482
51050.0,1.2974570735843622
51100.0,0.5643591860894047
51150.0,2.257981376150327
51200.0,2.9519808102950065
51250.0,2.86067810876605
51300.0,1.5019307276512126
51350.0,0.565512071690843
51400.0,2.0373501880107554
51450.0,1.5074140280771493
51500.0,2.0485589573906453
