snapshot,time_ns,pock_volume,pock_asa,pock_pol_asa,pock_apol_asa,pock_asa22,pock_pol_asa22,pock_apol_asa22,nb_AS,mean_as_ray,mean_as_solv_acc,apol_as_prop,mean_loc_hyd_dens,hydrophobicity_score,volume_score,polarity_score,charge_score,prop_polar_atm,as_density,as_max_dst,convex_hull_volume,nb_abpa,ALA,ARG,ASN,ASP,CYS,GLN,GLU,GLY,HIS,ILE,LEU,LYS,MET,PHE,PRO,SER,THR,TRP,TYR,VAL
11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.6000000000000001,147.75,111.56,53.6,57.97,83.61,43.47,40.14,29.0,4.02,0.6,0.21,2.67,9.0,4.2,4.0,0.0,41.67,1.35,2.66,1.49,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13.0,0.65,171.02,119.23,40.74,78.5,82.74,33.04,49.69,27.0,4.17,0.65,0.44,9.33,24.0,4.33,4.0,0.0,33.33,1.28,3.77,1.69,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14.0,0.7000000000000001,94.81,101.59,65.36,36.23,60.5,45.21,15.29,28.0,3.64,0.45,0.21,2.67,9.0,4.2,4.0,0.0,45.45,1.22,3.12,0.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,0.75,89.5,114.76,66.45,48.31,66.93,38.26,28.67,41.0,3.71,0.5,0.17,3.43,9.0,4.2,4.0,0.0,45.45,1.04,2.55,0.27,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16.0,0.8,98.91,113.57,66.47,47.1,70.41,41.74,28.67,25.0,3.74,0.51,0.52,9.85,17.0,3.75,3.0,-1.0,40.0,1.17,2.53,0.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.1500000000000001,87.7,121.16,72.86,48.31,60.85,41.74,19.11,37.0,3.55,0.45,0.11,2.0,9.0,4.2,4.0,0.0,45.45,1.07,2.91,0.28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1.25,139.76,93.78,41.85,51.93,59.97,31.3,28.67,24.0,3.8,0.51,0.5,10.67,-0.17,4.0,4.0,0.0,40.0,1.6,3.08,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
26.0,1.3,177.23,104.93,60.25,44.68,91.93,57.53,34.4,63.0,4.41,0.61,0.14,6.22,14.0,4.14,4.0,0.0,42.86,1.03,2.49,0.87,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
27.0,1.35,183.84,115.34,42.88,72.46,67.3,34.81,32.49,39.0,4.03,0.55,0.41,12.75,14.0,4.14,4.0,0.0,35.71,1.61,3.55,2.69,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
28.0,1.4000000000000001,209.15,134.36,47.41,86.95,81.43,27.91,53.52,39.0,4.26,0.74,0.46,15.33,14.0,4.14,4.0,0.0,33.33,1.38,3.24,2.17,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
29.0,1.4500000000000002,130.12,128.45,63.24,65.21,61.37,36.52,24.85,47.0,3.72,0.44,0.45,17.81,14.0,4.14,4.0,0.0,35.71,1.62,4.1,1.06,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
30.0,1.5,120.27,106.34,56.83,49.51,65.19,36.52,28.67,54.0,3.75,0.5,0.31,12.71,-0.17,4.0,4.0,0.0,38.46,1.61,3.14,1.99,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,1.6,173.36,105.11,56.81,48.31,87.09,46.95,40.14,29.0,4.45,0.75,0.1,0.0,9.0,4.2,4.0,0.0,45.45,0.79,3.21,0.34,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,1.6500000000000001,214.49,146.45,76.41,70.04,114.61,61.09,53.52,25.0,4.31,0.76,0.24,3.0,-0.17,4.0,4.0,0.0,42.86,1.59,2.98,1.9,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
34.0,1.7000000000000002,183.27,126.95,65.36,61.59,100.83,62.6,38.23,26.0,4.27,0.59,0.62,12.12,9.0,4.2,4.0,0.0,45.45,1.38,2.97,0.65,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35.0,1.75,122.68,115.99,66.47,49.51,76.67,55.65,21.02,15.0,4.03,0.52,0.0,0.0,17.0,3.75,3.0,-1.0,44.44,1.06,2.42,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,1.8,158.11,67.05,33.24,33.81,54.61,27.85,26.76,8.0,4.42,0.76,0.0,0.0,12.5,4.75,3.0,0.0,50.0,1.23,1.89,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,1.9000000000000001,156.1,99.6,52.5,47.1,85.35,45.21,40.14,20.0,4.24,0.64,0.35,3.43,12.5,4.75,3.0,0.0,37.5,1.16,2.5,0.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39.0,1.9500000000000002,187.32,113.84,54.67,59.17,102.74,62.6,40.14,38.0,4.32,0.47,0.18,4.0,9.0,4.2,4.0,0.0,38.46,1.26,2.85,0.47,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40.0,2.0,105.83,114.53,68.64,45.89,76.33,59.13,17.2,13.0,3.87,0.54,0.15,0.0,17.0,3.75,3.0,-1.0,45.45,1.17,2.4,0.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41.0,2.0500000000000003,152.82,95.8,25.76,70.04,57.87,13.91,43.96,30.0,4.07,0.63,0.23,4.29,9.0,4.2,4.0,0.0,33.33,1.33,2.9,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,2.2,136.63,113.04,51.45,61.59,63.62,33.04,30.58,30.0,3.88,0.52,0.1,1.33,-0.17,4.0,4.0,0.0,40.0,1.2,2.86,0.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
45.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,2.3000000000000003,142.46,127.04,76.32,50.72,82.49,55.73,26.76,40.0,4.09,0.49,0.05,0.0,9.0,4.2,4.0,0.0,50.0,1.11,2.87,0.65,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47.0,2.35,139.87,87.18,46.12,41.06,63.48,34.81,28.67,19.0,4.53,0.63,0.16,0.0,17.0,3.75,3.0,-1.0,44.44,0.48,1.1,0.02,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,2.45,217.23,158.48,66.7,91.78,108.99,59.29,49.69,45.0,4.28,0.53,0.36,13.0,14.0,4.14,4.0,0.0,31.25,1.53,4.19,3.53,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
50.0,2.5,197.65,142.64,58.1,84.53,105.46,55.76,49.69,63.0,4.32,0.61,0.41,21.38,14.0,4.14,4.0,0.0,35.29,1.25,3.85,2.84,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
51.0,2.5500000000000003,101.96,73.32,40.72,32.61,44.85,29.56,15.29,19.0,3.63,0.47,0.05,0.0,12.5,4.75,3.0,0.0,44.44,1.03,2.61,0.11,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,2.6,208.32,112.65,46.23,66.42,92.97,47.09,45.87,51.0,4.25,0.54,0.06,2.0,14.0,4.14,4.0,0.0,40.0,1.34,3.35,3.31,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
53.0,2.6500000000000004,215.55,148.3,68.6,79.7,112.67,59.15,53.52,32.0,3.99,0.48,0.09,0.0,24.0,4.33,4.0,0.0,42.86,1.75,4.66,3.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54.0,2.7,151.1,114.91,55.74,59.17,73.71,46.95,26.76,46.0,3.94,0.52,0.24,8.0,24.0,4.33,4.0,0.0,38.46,1.48,3.58,1.54,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
55.0,2.75,150.95,116.1,55.72,60.38,76.48,38.26,38.23,34.0,3.99,0.63,0.56,16.42,-0.17,4.0,4.0,0.0,38.46,1.24,4.05,2.66,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
56.0,2.8000000000000003,151.0,127.28,43.95,83.33,71.64,29.59,42.05,51.0,3.99,0.54,0.37,15.37,14.0,4.14,4.0,0.0,28.57,1.08,4.24,1.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
57.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,2.9000000000000004,201.92,150.86,50.62,100.23,106.2,48.86,57.34,41.0,4.09,0.6,0.49,16.5,-0.17,4.0,4.0,0.0,40.0,1.71,4.32,2.87,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
59.0,2.95,191.81,113.86,45.02,68.83,78.6,36.55,42.05,26.0,4.37,0.64,0.23,3.67,-0.17,4.0,4.0,0.0,33.33,1.14,3.6,1.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
60.0,3.0,114.01,103.58,61.32,42.27,64.47,45.35,19.11,15.0,3.95,0.54,0.07,0.0,9.0,4.2,4.0,0.0,45.45,1.1,2.04,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
61.0,3.0500000000000003,114.38,101.26,61.41,39.85,73.39,52.37,21.02,29.0,3.83,0.59,0.07,0.0,-0.17,4.0,4.0,0.0,40.0,0.91,2.29,0.22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
62.0,3.1,150.06,114.71,68.82,45.89,84.23,57.47,26.76,31.0,3.97,0.55,0.13,0.0,-0.17,4.0,4.0,0.0,50.0,0.8,3.34,0.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
63.0,3.1500000000000004,183.36,103.52,50.38,53.14,66.78,40.02,26.76,26.0,3.89,0.52,0.12,0.0,9.0,4.2,4.0,0.0,44.44,1.15,3.55,1.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
64.0,3.2,214.73,136.28,39.67,96.61,111.09,36.55,74.54,43.0,4.14,0.5,0.37,12.5,14.0,4.14,4.0,0.0,30.77,1.56,4.51,4.38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
65.0,3.25,156.32,99.78,41.81,57.97,68.35,43.5,24.85,38.0,3.97,0.43,0.45,12.47,14.0,4.14,4.0,0.0,33.33,1.34,2.95,0.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
66.0,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,3.35,203.59,138.22,65.76,72.46,94.16,55.93,38.23,41.0,4.25,0.52,0.05,1.0,-0.17,4.0,4.0,0.0,38.46,1.17,3.91,1.96,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
68.0,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,3.45,176.26,101.23,39.64,61.59,72.66,38.26,34.4,56.0,4.26,0.66,0.36,16.0,14.0,4.14,4.0,0.0,30.77,0.82,2.65,0.82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
70.0,3.5,120.97,98.14,54.67,43.47,71.97,45.21,26.76,29.0,4.0,0.53,0.07,0.0,9.0,4.2,4.0,0.0,44.44,1.14,2.41,0.41,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
71.0,3.5500000000000003,150.79,93.74,41.81,51.93,69.04,36.55,32.49,50.0,4.05,0.56,0.06,1.33,14.0,4.14,4.0,0.0,38.46,1.12,2.79,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
72.0,3.6,213.56,134.02,49.49,84.53,100.93,43.59,57.34,75.0,4.26,0.49,0.35,23.15,14.0,4.14,4.0,0.0,33.33,1.35,4.14,4.18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
73.0,3.6500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,3.7,157.74,114.52,61.38,53.14,73.71,48.86,24.85,35.0,3.89,0.49,0.31,8.55,14.0,4.14,4.0,0.0,38.46,1.43,3.55,1.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
75.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,3.8000000000000003,123.93,101.36,57.88,43.47,47.99,36.52,11.47,29.0,3.67,0.44,0.21,3.67,-0.17,4.0,4.0,0.0,33.33,1.46,3.75,2.11,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
77.0,3.85,139.73,119.76,55.76,64.0,72.52,40.02,32.49,26.0,4.19,0.63,0.19,2.8,-0.17,4.0,4.0,0.0,41.67,1.12,3.06,0.78,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
