snapshot,time_ns,pock_volume,pock_asa,pock_pol_asa,pock_apol_asa,pock_asa22,pock_pol_asa22,pock_apol_asa22,nb_AS,mean_as_ray,mean_as_solv_acc,apol_as_prop,mean_loc_hyd_dens,hydrophobicity_score,volume_score,polarity_score,charge_score,prop_polar_atm,as_density,as_max_dst,convex_hull_volume,nb_abpa,ALA,ARG,ASN,ASP,CYS,GLN,GLU,GLY,HIS,ILE,LEU,LYS,MET,PHE,PRO,SER,THR,TRP,TYR,VAL
6367.0,318.35,258.29,140.86,63.57,77.29,103.26,59.29,43.96,33.0,3.93,0.54,0.64,19.05,13.86,4.71,5.0,0.0,25.0,2.55,5.59,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
6368.0,318.40000000000003,248.1,145.76,61.23,84.53,120.55,57.47,63.07,32.0,4.11,0.66,0.53,15.18,3.5,4.83,5.0,0.0,29.41,2.27,4.8,4.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6369.0,318.45000000000005,269.25,173.21,81.43,91.78,138.9,83.47,55.43,66.0,3.85,0.41,0.58,34.79,3.5,4.83,5.0,0.0,22.22,2.35,6.22,11.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6370.0,318.5,266.44,156.49,63.5,92.99,112.64,61.03,51.61,61.0,4.18,0.56,0.41,21.2,3.5,4.83,5.0,0.0,23.53,2.23,4.99,9.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6371.0,318.55,271.25,164.07,40.89,123.18,134.25,34.86,99.39,56.0,4.11,0.58,0.52,25.66,3.5,4.83,5.0,0.0,33.33,2.31,5.99,13.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6372.0,318.6,225.25,130.59,66.59,64.0,99.66,55.7,43.96,42.0,4.09,0.58,0.24,7.0,3.5,4.83,5.0,0.0,40.0,1.89,5.86,3.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6373.0,318.65000000000003,300.21,166.56,50.62,115.93,130.85,50.57,80.28,62.0,4.04,0.62,0.84,48.0,3.5,4.83,5.0,0.0,33.33,2.51,6.86,20.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6374.0,318.70000000000005,265.91,174.93,90.4,84.53,145.74,94.13,51.61,98.0,4.22,0.52,0.61,56.07,3.5,4.83,5.0,0.0,30.0,1.9,5.7,10.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6375.0,318.75,322.93,182.33,85.72,96.61,164.97,90.43,74.54,92.0,4.23,0.47,0.54,46.08,3.5,4.83,5.0,0.0,25.0,1.83,5.97,14.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6376.0,318.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6377.0,318.85,242.01,146.31,46.07,100.23,106.72,41.74,64.99,60.0,3.95,0.53,0.67,36.75,3.5,4.83,5.0,0.0,16.67,2.41,5.7,12.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6378.0,318.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6379.0,318.95000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6380.0,319.0,177.74,118.82,58.43,60.38,90.79,52.56,38.23,30.0,4.0,0.49,0.67,16.3,5.2,5.4,4.0,0.0,27.27,1.62,3.66,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6381.0,319.05,228.16,145.9,81.9,64.0,122.7,76.83,45.87,72.0,3.9,0.44,0.51,32.86,3.5,4.83,5.0,0.0,25.0,1.79,4.33,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6382.0,319.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6383.0,319.15000000000003,242.81,157.84,73.3,84.53,137.47,82.04,55.43,62.0,4.01,0.44,0.58,32.5,3.5,4.83,5.0,0.0,23.53,2.52,5.91,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6384.0,319.20000000000005,288.91,161.77,72.41,89.36,124.73,57.84,66.9,58.0,4.12,0.54,0.59,29.76,5.2,5.4,4.0,0.0,35.29,2.41,6.07,12.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6385.0,319.25,278.3,137.71,61.63,76.08,109.13,59.44,49.69,54.0,4.09,0.53,0.83,40.58,5.2,5.4,4.0,0.0,21.43,1.89,5.59,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6386.0,319.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6387.0,319.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6388.0,319.40000000000003,249.95,159.57,55.72,103.86,109.68,50.43,59.25,49.0,4.02,0.53,0.63,27.29,3.5,4.83,5.0,0.0,25.0,2.14,5.77,9.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6389.0,319.45000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6390.0,319.5,247.63,144.38,56.22,88.16,108.14,50.8,57.34,36.0,3.93,0.53,0.44,13.62,3.5,4.83,5.0,0.0,25.0,2.46,5.98,4.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6391.0,319.55,242.87,140.39,59.48,80.91,124.65,57.75,66.9,39.0,4.02,0.55,0.87,30.88,3.5,4.83,5.0,0.0,26.67,2.25,5.15,6.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6392.0,319.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6393.0,319.65000000000003,231.06,142.11,63.61,78.5,94.5,52.45,42.05,64.0,3.88,0.42,0.66,38.86,3.5,4.83,5.0,0.0,27.78,2.03,5.38,4.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6394.0,319.70000000000005,221.66,130.49,48.37,82.12,91.34,43.56,47.78,37.0,4.12,0.59,0.68,22.24,3.5,4.83,5.0,0.0,25.0,1.98,4.32,4.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6395.0,319.75,179.33,114.23,51.43,62.8,64.84,40.0,24.85,32.0,4.26,0.61,0.41,9.85,3.5,4.83,5.0,0.0,28.57,1.55,4.5,1.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6396.0,319.8,267.81,131.85,26.79,105.06,111.92,27.82,84.1,51.0,3.97,0.54,0.78,36.15,3.5,4.83,5.0,0.0,12.5,2.16,4.88,9.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6397.0,319.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6398.0,319.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6399.0,319.95000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400.0,320.0,293.98,161.08,47.56,113.52,135.07,49.06,86.01,64.0,4.11,0.58,0.72,42.74,3.5,4.83,5.0,0.0,26.32,2.33,6.12,10.85,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6401.0,320.05,268.5,132.14,36.74,95.4,102.1,33.29,68.81,69.0,4.0,0.56,0.81,52.25,5.2,5.4,4.0,0.0,29.41,1.98,6.23,8.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6402.0,320.1,285.74,158.01,50.54,107.48,127.34,47.07,80.28,82.0,4.16,0.63,0.91,70.93,3.5,4.83,5.0,0.0,25.0,2.24,6.87,12.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6403.0,320.15000000000003,253.02,153.05,51.61,101.44,117.12,54.05,63.07,63.0,4.02,0.56,0.65,37.12,3.5,4.83,5.0,0.0,21.05,2.5,6.16,10.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6404.0,320.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6405.0,320.25,263.73,136.18,54.06,82.12,97.59,42.16,55.43,61.0,4.04,0.53,0.61,33.19,5.2,5.4,4.0,0.0,26.67,2.15,5.25,4.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6406.0,320.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6407.0,320.35,178.89,97.69,42.14,55.55,71.06,38.57,32.49,56.0,3.97,0.48,0.7,35.03,5.2,5.4,4.0,0.0,28.57,1.7,4.06,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6408.0,320.40000000000003,280.82,165.36,48.22,117.14,133.31,43.47,89.83,64.0,4.02,0.61,0.75,44.38,3.5,4.83,5.0,0.0,23.81,2.59,6.27,11.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6409.0,320.45000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6410.0,320.5,207.25,110.6,53.84,56.76,81.07,52.39,28.67,86.0,3.93,0.6,0.84,66.97,5.2,5.4,4.0,0.0,28.57,1.15,4.32,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6411.0,320.55,242.59,92.63,23.79,68.83,73.07,17.64,55.43,74.0,4.19,0.63,0.61,40.13,5.2,5.4,4.0,0.0,33.33,1.33,4.8,1.69,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6412.0,320.6,224.71,139.54,36.89,102.65,94.57,33.41,61.16,53.0,3.85,0.51,0.81,39.53,5.2,5.4,4.0,0.0,18.75,2.54,6.57,6.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6413.0,320.65000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6414.0,320.70000000000005,259.86,121.55,43.06,78.5,99.56,38.4,61.16,53.0,3.74,0.48,0.91,43.92,13.86,4.71,5.0,0.0,18.75,2.04,6.4,7.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
6415.0,320.75,210.83,105.96,21.43,84.53,72.3,22.61,49.69,65.0,3.85,0.53,1.0,60.43,31.67,6.0,3.0,-1.0,9.09,1.88,4.09,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6416.0,320.8,224.61,105.5,37.88,67.63,91.65,43.87,47.78,77.0,3.83,0.51,0.65,45.92,5.2,5.4,4.0,0.0,26.67,1.99,5.49,7.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6417.0,320.85,235.36,124.01,43.1,80.91,93.28,45.5,47.78,41.0,3.9,0.48,0.66,23.33,5.2,5.4,4.0,0.0,21.43,1.85,4.3,7.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6418.0,320.90000000000003,234.38,131.87,40.09,91.78,103.75,36.86,66.9,72.0,4.05,0.51,0.79,52.77,5.2,5.4,4.0,0.0,25.0,1.84,5.7,3.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6419.0,320.95000000000005,230.82,150.77,62.61,88.16,118.11,66.5,51.61,66.0,3.87,0.45,0.5,29.58,3.5,4.83,5.0,0.0,22.22,2.1,5.02,9.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6420.0,321.0,186.91,142.11,74.48,67.63,109.25,57.64,51.61,22.0,4.14,0.54,0.73,13.88,5.2,5.4,4.0,0.0,25.0,1.75,3.75,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6421.0,321.05,209.05,112.8,46.38,66.42,100.52,48.92,51.61,33.0,4.14,0.73,0.67,18.18,3.5,4.83,5.0,0.0,33.33,1.77,5.15,3.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6422.0,321.1,191.81,76.98,21.43,55.55,61.7,13.91,47.78,46.0,4.14,0.72,0.93,39.4,17.0,5.17,4.0,0.0,26.67,1.86,4.6,1.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
6423.0,321.15000000000003,194.12,106.61,35.36,71.25,64.66,22.61,42.05,49.0,4.09,0.74,0.35,13.65,17.0,5.17,4.0,0.0,33.33,1.71,4.34,4.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
6424.0,321.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6425.0,321.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6426.0,321.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427.0,321.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428.0,321.40000000000003,235.18,143.08,62.17,80.91,83.27,46.95,36.32,64.0,4.25,0.67,0.56,31.39,3.5,4.83,5.0,0.0,35.29,1.88,5.43,2.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6429.0,321.45000000000005,269.37,135.87,42.88,92.99,118.02,43.47,74.54,55.0,4.27,0.75,0.47,20.69,13.86,4.71,5.0,0.0,27.78,1.42,5.61,5.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
6430.0,321.5,176.52,101.59,40.0,61.59,76.53,42.13,34.4,53.0,4.06,0.64,0.51,23.11,18.0,6.0,4.0,0.0,30.77,0.96,3.55,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6431.0,321.55,214.16,112.37,37.5,74.87,90.38,33.04,57.34,62.0,4.08,0.62,0.9,52.39,17.0,5.17,4.0,0.0,29.41,1.4,6.06,2.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
6432.0,321.6,205.12,107.15,31.07,76.08,61.35,17.39,43.96,47.0,4.24,0.62,1.0,43.74,17.0,5.17,4.0,0.0,23.53,1.46,4.97,3.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
6433.0,321.65000000000003,197.46,99.93,21.43,78.5,71.6,10.43,61.16,22.0,4.08,0.65,1.0,19.82,5.67,4.33,4.0,0.0,30.77,1.81,3.9,0.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6434.0,321.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6435.0,321.75,321.73,170.39,70.15,100.23,153.28,78.73,74.54,121.0,4.26,0.61,0.78,89.45,3.5,4.83,5.0,0.0,28.57,2.09,7.03,16.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6436.0,321.8,212.89,104.99,38.57,66.42,84.65,33.04,51.61,60.0,4.17,0.69,0.57,29.29,5.2,5.4,4.0,0.0,28.57,1.46,4.88,2.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
6437.0,321.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6438.0,321.90000000000003,198.68,111.1,60.38,50.72,79.27,52.51,26.76,65.0,4.0,0.56,0.57,34.05,13.86,4.71,5.0,0.0,40.0,2.22,5.28,5.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
6439.0,321.95000000000005,288.99,170.15,67.5,102.65,167.74,81.73,86.01,98.0,4.17,0.62,0.7,65.33,3.5,4.83,5.0,0.0,30.43,2.29,5.52,13.76,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
6440.0,322.0,197.77,102.85,36.43,66.42,73.35,31.3,42.05,84.0,4.03,0.67,0.96,76.94,17.0,5.17,4.0,0.0,31.25,1.42,5.54,1.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
6441.0,322.05,232.84,148.19,40.72,107.48,102.88,22.61,80.28,41.0,4.01,0.61,0.78,29.12,13.86,4.71,5.0,0.0,29.41,2.17,5.79,4.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
6442.0,322.1,230.15,129.04,20.36,108.69,90.02,17.39,72.63,66.0,3.96,0.58,1.0,62.27,17.0,5.17,4.0,0.0,20.0,2.56,6.62,5.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
6443.0,322.15000000000003,339.67,160.7,27.86,132.84,127.39,26.08,101.3,45.0,4.07,0.56,0.98,41.55,13.86,4.71,5.0,0.0,14.29,3.08,7.69,24.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
6444.0,322.20000000000005,268.51,143.06,35.58,107.48,124.49,38.48,86.01,113.0,4.11,0.56,0.73,76.63,3.5,4.83,5.0,0.0,25.0,1.95,5.85,7.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
