snapshot,time_ns,pock_volume,pock_asa,pock_pol_asa,pock_apol_asa,pock_asa22,pock_pol_asa22,pock_apol_asa22,nb_AS,mean_as_ray,mean_as_solv_acc,apol_as_prop,mean_loc_hyd_dens,hydrophobicity_score,volume_score,polarity_score,charge_score,prop_polar_atm,as_density,as_max_dst,convex_hull_volume,nb_abpa,ALA,ARG,ASN,ASP,CYS,GLN,GLU,GLY,HIS,ILE,LEU,LYS,MET,PHE,PRO,SER,THR,TRP,TYR,VAL
49.0,2.45,175.32,117.71,16.27,101.44,104.4,8.84,95.57,39.0,4.15,0.6,0.79,27.29,18.4,5.0,2.0,2.0,27.27,1.36,3.13,1.55,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50.0,2.5,258.71,158.06,11.94,146.12,133.51,3.53,129.97,50.0,4.06,0.5,0.84,38.43,16.67,4.83,3.0,3.0,20.0,1.95,5.61,6.03,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.0,2.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,2.6,236.3,108.26,14.06,94.19,102.58,7.01,95.57,24.0,4.31,0.65,0.62,12.13,18.4,5.0,2.0,2.0,25.0,1.96,4.27,2.98,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
53.0,2.6500000000000004,320.11,168.93,57.83,111.1,165.29,58.26,107.04,44.0,4.33,0.45,0.27,9.5,18.4,5.0,2.0,2.0,35.71,1.96,4.82,7.04,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54.0,2.7,176.68,107.2,14.22,92.99,44.86,12.37,32.49,28.0,3.98,0.47,0.5,11.71,18.4,5.0,2.0,2.0,36.36,1.56,3.62,2.31,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55.0,2.75,215.86,121.29,16.23,105.06,98.61,8.78,89.83,29.0,4.13,0.6,0.72,18.29,16.67,4.83,3.0,3.0,23.08,2.18,4.5,5.85,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
56.0,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,2.85,225.87,136.42,10.83,125.59,116.3,3.53,112.77,19.0,3.91,0.62,0.68,10.62,16.67,4.83,3.0,3.0,21.43,2.49,4.82,3.87,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58.0,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,2.95,162.53,98.75,13.01,85.74,57.05,3.53,53.52,36.0,4.07,0.55,0.94,30.76,18.4,5.0,2.0,2.0,27.27,1.37,3.27,0.93,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60.0,3.0,162.73,83.31,9.64,73.67,87.4,5.22,82.19,12.0,4.4,0.67,1.0,9.33,53.67,5.33,1.0,1.0,14.29,1.05,2.25,0.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61.0,3.0500000000000003,184.1,114.07,15.04,99.03,102.52,6.96,95.57,24.0,4.07,0.61,1.0,20.33,42.25,5.0,2.0,2.0,18.18,1.83,4.46,1.84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,3.1500000000000004,290.31,200.42,45.84,154.58,150.17,33.58,116.59,63.0,4.13,0.38,0.79,46.44,16.67,4.83,3.0,3.0,33.33,2.1,6.04,7.44,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64.0,3.2,168.07,107.23,13.03,94.2,58.96,3.53,55.43,35.0,3.97,0.59,0.83,25.24,34.5,5.5,2.0,2.0,25.0,1.4,4.45,2.28,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,3.25,210.26,107.37,10.76,96.61,93.14,5.22,87.92,22.0,3.86,0.55,0.68,12.67,42.25,5.0,2.0,2.0,27.27,2.02,4.61,6.58,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,3.45,198.9,135.26,32.61,102.65,118.14,26.39,91.74,25.0,4.03,0.61,0.96,21.33,42.25,5.0,2.0,2.0,30.77,1.85,4.92,3.37,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,3.5500000000000003,269.89,175.4,30.49,144.92,160.56,22.94,137.62,39.0,4.3,0.6,0.92,32.11,16.67,4.83,3.0,3.0,25.0,1.9,6.38,3.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
72.0,3.6,178.36,132.23,16.29,115.93,85.15,10.6,74.54,43.0,4.03,0.6,0.88,34.47,29.2,5.2,3.0,3.0,21.43,1.7,4.93,2.27,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73.0,3.6500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,3.7,127.74,86.75,22.74,64.0,73.65,10.57,63.07,6.0,4.36,0.65,1.0,2.67,53.67,5.33,1.0,1.0,25.0,1.05,1.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,3.8000000000000003,195.76,147.19,34.88,112.31,87.53,28.27,59.25,52.0,4.12,0.44,0.54,25.07,16.67,4.83,3.0,3.0,28.57,1.7,5.02,4.22,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
77.0,3.85,179.91,119.83,18.39,101.44,72.2,5.3,66.9,22.0,3.93,0.57,0.82,15.22,18.4,5.0,2.0,2.0,25.0,2.08,4.42,1.71,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
